0.0007576942443848 0.806000 6.000000	0.806000, 6.000000, 0.010449
0.0008177757263184 0.806000 7.000000	0.806000, 7.000000, 0.011286
0.0008749961853027 0.806000 8.000000	0.806000, 8.000000, 0.012066
0.0009274482727051 0.806000 9.000000	0.806000, 9.000000, 0.012798
0.0009779930114746 0.806000 10.000000	0.806000, 10.000000, 0.013490
0.0010256767272949 0.806000 11.000000	0.806000, 11.000000, 0.014148
0.0010714530944824 0.806000 12.000000	0.806000, 12.000000, 0.014777
0.0011143684387207 0.806000 13.000000	0.806000, 13.000000, 0.015381
0.0011572837829590 0.806000 14.000000	0.806000, 14.000000, 0.015961
0.0011973381042480 0.806000 15.000000	0.806000, 15.000000, 0.016522
0.0012364387512207 0.806000 16.000000	0.806000, 16.000000, 0.017063
0.0012745857238770 0.806000 17.000000	0.806000, 17.000000, 0.017589
0.0013117790222168 0.806000 18.000000	0.806000, 18.000000, 0.018099
0.0013480186462402 0.806000 19.000000	0.806000, 19.000000, 0.018594
0.0013823509216309 0.806000 20.000000	0.806000, 20.000000, 0.019078
0.0003123283386230 0.807000 1.000000	0.807000, 1.000000, 0.004295
0.0004410743713379 0.807000 2.000000	0.807000, 2.000000, 0.006074
0.0005402565002441 0.807000 3.000000	0.807000, 3.000000, 0.007439
0.0006241798400879 0.807000 4.000000	0.807000, 4.000000, 0.008590
0.0006976127624512 0.807000 5.000000	0.807000, 5.000000, 0.009604
0.0007643699645996 0.807000 6.000000	0.807000, 6.000000, 0.010521
0.0008254051208496 0.807000 7.000000	0.807000, 7.000000, 0.011364
0.0008826255798340 0.807000 8.000000	0.807000, 8.000000, 0.012148
0.0009360313415527 0.807000 9.000000	0.807000, 9.000000, 0.012885
0.0009865760803223 0.807000 10.000000	0.807000, 10.000000, 0.013582
0.0010352134704590 0.807000 11.000000	0.807000, 11.000000, 0.014245
0.0010809898376465 0.807000 12.000000	0.807000, 12.000000, 0.014878
0.0011248588562012 0.807000 13.000000	0.807000, 13.000000, 0.015486
0.0011677742004395 0.807000 14.000000	0.807000, 14.000000, 0.016071
0.0012087821960449 0.807000 15.000000	0.807000, 15.000000, 0.016635
0.0012478828430176 0.807000 16.000000	0.807000, 16.000000, 0.017180
0.0012860298156738 0.807000 17.000000	0.807000, 17.000000, 0.017709
0.0013241767883301 0.807000 18.000000	0.807000, 18.000000, 0.018222
0.0013604164123535 0.807000 19.000000	0.807000, 19.000000, 0.018722
0.0013957023620605 0.807000 20.000000	0.807000, 20.000000, 0.019208
0.0003151893615723 0.808000 1.000000	0.808000, 1.000000, 0.004324
0.0004458427429199 0.808000 2.000000	0.808000, 2.000000, 0.006115
0.0005450248718262 0.808000 3.000000	0.808000, 3.000000, 0.007489
0.0006299018859863 0.808000 4.000000	0.808000, 4.000000, 0.008647
0.0007042884826660 0.808000 5.000000	0.808000, 5.000000, 0.009668
0.0007710456848145 0.808000 6.000000	0.808000, 6.000000, 0.010591
0.0008330345153809 0.808000 7.000000	0.808000, 7.000000, 0.011440
0.0008902549743652 0.808000 8.000000	0.808000, 8.000000, 0.012229
0.0009446144104004 0.808000 9.000000	0.808000, 9.000000, 0.012971
0.0009951591491699 0.808000 10.000000	0.808000, 10.000000, 0.013673
0.0010437965393066 0.808000 11.000000	0.808000, 11.000000, 0.014340
0.0010905265808105 0.808000 12.000000	0.808000, 12.000000, 0.014978
0.0011353492736816 0.808000 13.000000	0.808000, 13.000000, 0.015589
0.0011782646179199 0.808000 14.000000	0.808000, 14.000000, 0.016178
0.0012192726135254 0.808000 15.000000	0.808000, 15.000000, 0.016746
0.0012593269348145 0.808000 16.000000	0.808000, 16.000000, 0.017295
0.0012984275817871 0.808000 17.000000	0.808000, 17.000000, 0.017827
0.0013356208801270 0.808000 18.000000	0.808000, 18.000000, 0.018344
0.0013728141784668 0.808000 19.000000	0.808000, 19.000000, 0.018847
0.0014081001281738 0.808000 20.000000	0.808000, 20.000000, 0.019336
0.0003180503845215 0.809000 1.000000	0.809000, 1.000000, 0.004352
0.0004496574401855 0.809000 2.000000	0.809000, 2.000000, 0.006155
0.0005507469177246 0.809000 3.000000	0.809000, 3.000000, 0.007538
0.0006356239318848 0.809000 4.000000	0.809000, 4.000000, 0.008704
0.0007100105285645 0.809000 5.000000	0.809000, 5.000000, 0.009731
0.0007786750793457 0.809000 6.000000	0.809000, 6.000000, 0.010660
0.0008406639099121 0.809000 7.000000	0.809000, 7.000000, 0.011514
0.0008988380432129 0.809000 8.000000	0.809000, 8.000000, 0.012309
0.0009531974792480 0.809000 9.000000	0.809000, 9.000000, 0.013056
0.0010046958923340 0.809000 10.000000	0.809000, 10.000000, 0.013762
0.0010533332824707 0.809000 11.000000	0.809000, 11.000000, 0.014434
0.0011010169982910 0.809000 12.000000	0.809000, 12.000000, 0.015076
0.0011458396911621 0.809000 13.000000	0.809000, 13.000000, 0.015691
0.0011887550354004 0.809000 14.000000	0.809000, 14.000000, 0.016284
0.0012307167053223 0.809000 15.000000	0.809000, 15.000000, 0.016855
0.0012707710266113 0.809000 16.000000	0.809000, 16.000000, 0.017408
0.0013098716735840 0.809000 17.000000	0.809000, 17.000000, 0.017944
0.0013480186462402 0.809000 18.000000	0.809000, 18.000000, 0.018464
0.0013852119445801 0.809000 19.000000	0.809000, 19.000000, 0.018970
0.0014204978942871 0.809000 20.000000	0.809000, 20.000000, 0.019463
0.0003209114074707 0.810000 1.000000	0.810000, 1.000000, 0.004380
0.0004534721374512 0.810000 2.000000	0.810000, 2.000000, 0.006194
0.0005555152893066 0.810000 3.000000	0.810000, 3.000000, 0.007586
0.0006413459777832 0.810000 4.000000	0.810000, 4.000000, 0.008760
0.0007166862487793 0.810000 5.000000	0.810000, 5.000000, 0.009794
0.0007853507995605 0.810000 6.000000	0.810000, 6.000000, 0.010728
0.0008482933044434 0.810000 7.000000	0.810000, 7.000000, 0.011588
0.0009064674377441 0.810000 8.000000	0.810000, 8.000000, 0.012388
0.0009617805480957 0.810000 9.000000	0.810000, 9.000000, 0.013140
0.0010142326354980 0.810000 10.000000	0.810000, 10.000000, 0.013850
0.0010638236999512 0.810000 11.000000	0.810000, 11.000000, 0.014526
0.0011105537414551 0.810000 12.000000	0.810000, 12.000000, 0.015172
0.0011563301086426 0.810000 13.000000	0.810000, 13.000000, 0.015792
0.0011992454528809 0.810000 14.000000	0.810000, 14.000000, 0.016388
0.0012421607971191 0.810000 15.000000	0.810000, 15.000000, 0.016963
0.0012822151184082 0.810000 16.000000	0.810000, 16.000000, 0.017519
0.0013222694396973 0.810000 17.000000	0.810000, 17.000000, 0.018059
0.0013604164123535 0.810000 18.000000	0.810000, 18.000000, 0.018582
0.0013976097106934 0.810000 19.000000	0.810000, 19.000000, 0.019091
0.0014338493347168 0.810000 20.000000	0.810000, 20.000000, 0.019587
0.0003237724304199 0.811000 1.000000	0.811000, 1.000000, 0.004407
0.0004572868347168 0.811000 2.000000	0.811000, 2.000000, 0.006233
0.0005602836608887 0.811000 3.000000	0.811000, 3.000000, 0.007634
0.0006470680236816 0.811000 4.000000	0.811000, 4.000000, 0.008815
0.0007233619689941 0.811000 5.000000	0.811000, 5.000000, 0.009855
0.0007929801940918 0.811000 6.000000	0.811000, 6.000000, 0.010796
0.0008559226989746 0.811000 7.000000	0.811000, 7.000000, 0.011661
0.0009150505065918 0.811000 8.000000	0.811000, 8.000000, 0.012466
0.0009703636169434 0.811000 9.000000	0.811000, 9.000000, 0.013222
0.0010228157043457 0.811000 10.000000	0.811000, 10.000000, 0.013937
0.0010733604431152 0.811000 11.000000	0.811000, 11.000000, 0.014617
0.0011210441589355 0.811000 12.000000	0.811000, 12.000000, 0.015267
0.0011668205261230 0.811000 13.000000	0.811000, 13.000000, 0.015891
0.0012106895446777 0.811000 14.000000	0.811000, 14.000000, 0.016491
0.0012536048889160 0.811000 15.000000	0.811000, 15.000000, 0.017069
0.0012946128845215 0.811000 16.000000	0.811000, 16.000000, 0.017629
0.0013337135314941 0.811000 17.000000	0.811000, 17.000000, 0.018172
0.0013728141784668 0.811000 18.000000	0.811000, 18.000000, 0.018699
0.0014100074768066 0.811000 19.000000	0.811000, 19.000000, 0.019211
0.0014472007751465 0.811000 20.000000	0.811000, 20.000000, 0.019710
0.0003266334533691 0.812000 1.000000	0.812000, 1.000000, 0.004434
0.0004620552062988 0.812000 2.000000	0.812000, 2.000000, 0.006271
0.0005660057067871 0.812000 3.000000	0.812000, 3.000000, 0.007680
0.0006537437438965 0.812000 4.000000	0.812000, 4.000000, 0.008869
0.0007300376892090 0.812000 5.000000	0.812000, 5.000000, 0.009915
0.0007996559143066 0.812000 6.000000	0.812000, 6.000000, 0.010862
0.0008635520935059 0.812000 7.000000	0.812000, 7.000000, 0.011732
0.0009236335754395 0.812000 8.000000	0.812000, 8.000000, 0.012542
0.0009799003601074 0.812000 9.000000	0.812000, 9.000000, 0.013303
0.0010323524475098 0.812000 10.000000	0.812000, 10.000000, 0.014023
0.0010828971862793 0.812000 11.000000	0.812000, 11.000000, 0.014707
0.0011315345764160 0.812000 12.000000	0.812000, 12.000000, 0.015361
0.0011773109436035 0.812000 13.000000	0.812000, 13.000000, 0.015988
0.0012221336364746 0.812000 14.000000	0.812000, 14.000000, 0.016592
0.0012650489807129 0.812000 15.000000	0.812000, 15.000000, 0.017174
0.0013060569763184 0.812000 16.000000	0.812000, 16.000000, 0.017737
0.0013461112976074 0.812000 17.000000	0.812000, 17.000000, 0.018283
0.0013852119445801 0.812000 18.000000	0.812000, 18.000000, 0.018813
0.0014233589172363 0.812000 19.000000	0.812000, 19.000000, 0.019329
0.0014605522155762 0.812000 20.000000	0.812000, 20.000000, 0.019831
0.0003294944763184 0.813000 1.000000	0.813000, 1.000000, 0.004461
0.0004658699035645 0.813000 2.000000	0.813000, 2.000000, 0.006309
0.0005707740783691 0.813000 3.000000	0.813000, 3.000000, 0.007727
0.0006594657897949 0.813000 4.000000	0.813000, 4.000000, 0.008922
0.0007367134094238 0.813000 5.000000	0.813000, 5.000000, 0.009975
0.0008072853088379 0.813000 6.000000	0.813000, 6.000000, 0.010927
0.0008721351623535 0.813000 7.000000	0.813000, 7.000000, 0.011803
0.0009322166442871 0.813000 8.000000	0.813000, 8.000000, 0.012617
0.0009884834289551 0.813000 9.000000	0.813000, 9.000000, 0.013383
0.0010418891906738 0.813000 10.000000	0.813000, 10.000000, 0.014107
0.0010933876037598 0.813000 11.000000	0.813000, 11.000000, 0.014795
0.0011420249938965 0.813000 12.000000	0.813000, 12.000000, 0.015453
0.0011887550354004 0.813000 13.000000	0.813000, 13.000000, 0.016084
0.0012335777282715 0.813000 14.000000	0.813000, 14.000000, 0.016691
0.0012764930725098 0.813000 15.000000	0.813000, 15.000000, 0.017277
0.0013184547424316 0.813000 16.000000	0.813000, 16.000000, 0.017844
0.0013585090637207 0.813000 17.000000	0.813000, 17.000000, 0.018393
0.0013985633850098 0.813000 18.000000	0.813000, 18.000000, 0.018926
0.0014367103576660 0.813000 19.000000	0.813000, 19.000000, 0.019445
0.0014739036560059 0.813000 20.000000	0.813000, 20.000000, 0.019950
0.0003323554992676 0.814000 1.000000	0.814000, 1.000000, 0.004487
0.0004706382751465 0.814000 2.000000	0.814000, 2.000000, 0.006346
0.0005764961242676 0.814000 3.000000	0.814000, 3.000000, 0.007772
0.0006651878356934 0.814000 4.000000	0.814000, 4.000000, 0.008974
0.0007433891296387 0.814000 5.000000	0.814000, 5.000000, 0.010034
0.0008149147033691 0.814000 6.000000	0.814000, 6.000000, 0.010991
0.0008797645568848 0.814000 7.000000	0.814000, 7.000000, 0.011872
0.0009407997131348 0.814000 8.000000	0.814000, 8.000000, 0.012692
0.0009980201721191 0.814000 9.000000	0.814000, 9.000000, 0.013462
0.0010523796081543 0.814000 10.000000	0.814000, 10.000000, 0.014190
0.0011029243469238 0.814000 11.000000	0.814000, 11.000000, 0.014882
0.0011525154113770 0.814000 12.000000	0.814000, 12.000000, 0.015544
0.0011992454528809 0.814000 13.000000	0.814000, 13.000000, 0.016179
0.0012450218200684 0.814000 14.000000	0.814000, 14.000000, 0.016790
0.0012879371643066 0.814000 15.000000	0.814000, 15.000000, 0.017379
0.0013308525085449 0.814000 16.000000	0.814000, 16.000000, 0.017949
0.0013718605041504 0.814000 17.000000	0.814000, 17.000000, 0.018501
0.0014109611511230 0.814000 18.000000	0.814000, 18.000000, 0.019038
0.0014500617980957 0.814000 19.000000	0.814000, 19.000000, 0.019559
0.0014872550964355 0.814000 20.000000	0.814000, 20.000000, 0.020067
0.0003361701965332 0.815000 1.000000	0.815000, 1.000000, 0.004513
0.0004754066467285 0.815000 2.000000	0.815000, 2.000000, 0.006382
0.0005812644958496 0.815000 3.000000	0.815000, 3.000000, 0.007817
0.0006718635559082 0.815000 4.000000	0.815000, 4.000000, 0.009026
0.0007510185241699 0.815000 5.000000	0.815000, 5.000000, 0.010092
0.0008225440979004 0.815000 6.000000	0.815000, 6.000000, 0.011055
0.0008883476257324 0.815000 7.000000	0.815000, 7.000000, 0.011941
0.0009493827819824 0.815000 8.000000	0.815000, 8.000000, 0.012765
0.0010075569152832 0.815000 9.000000	0.815000, 9.000000, 0.013539
0.0010619163513184 0.815000 10.000000	0.815000, 10.000000, 0.014272
0.0011134147644043 0.815000 11.000000	0.815000, 11.000000, 0.014968
0.0011630058288574 0.815000 12.000000	0.815000, 12.000000, 0.015634
0.0012106895446777 0.815000 13.000000	0.815000, 13.000000, 0.016272
0.0012564659118652 0.815000 14.000000	0.815000, 14.000000, 0.016886
0.0013003349304199 0.815000 15.000000	0.815000, 15.000000, 0.017479
0.0013432502746582 0.815000 16.000000	0.815000, 16.000000, 0.018052
0.0013842582702637 0.815000 17.000000	0.815000, 17.000000, 0.018608
0.0014243125915527 0.815000 18.000000	0.815000, 18.000000, 0.019147
0.0014634132385254 0.815000 19.000000	0.815000, 19.000000, 0.019672
0.0015015602111816 0.815000 20.000000	0.815000, 20.000000, 0.020183
0.0003390312194824 0.816000 1.000000	0.816000, 1.000000, 0.004539
0.0004792213439941 0.816000 2.000000	0.816000, 2.000000, 0.006419
0.0005869865417480 0.816000 3.000000	0.816000, 3.000000, 0.007861
0.0006775856018066 0.816000 4.000000	0.816000, 4.000000, 0.009077
0.0007576942443848 0.816000 5.000000	0.816000, 5.000000, 0.010149
0.0008301734924316 0.816000 6.000000	0.816000, 6.000000, 0.011117
0.0008969306945801 0.816000 7.000000	0.816000, 7.000000, 0.012008
0.0009589195251465 0.816000 8.000000	0.816000, 8.000000, 0.012837
0.0010170936584473 0.816000 9.000000	0.816000, 9.000000, 0.013616
0.0010714530944824 0.816000 10.000000	0.816000, 10.000000, 0.014352
0.0011239051818848 0.816000 11.000000	0.816000, 11.000000, 0.015053
0.0011734962463379 0.816000 12.000000	0.816000, 12.000000, 0.015722
0.0012221336364746 0.816000 13.000000	0.816000, 13.000000, 0.016364
0.0012679100036621 0.816000 14.000000	0.816000, 14.000000, 0.016982
0.0013127326965332 0.816000 15.000000	0.816000, 15.000000, 0.017578
0.0013556480407715 0.816000 16.000000	0.816000, 16.000000, 0.018154
0.0013976097106934 0.816000 17.000000	0.816000, 17.000000, 0.018713
0.0014376640319824 0.816000 18.000000	0.816000, 18.000000, 0.019256
0.0014767646789551 0.816000 19.000000	0.816000, 19.000000, 0.019783
0.0015158653259277 0.816000 20.000000	0.816000, 20.000000, 0.020297
0.0003418922424316 0.817000 1.000000	0.817000, 1.000000, 0.004564
0.0004839897155762 0.817000 2.000000	0.817000, 2.000000, 0.006454
0.0005927085876465 0.817000 3.000000	0.817000, 3.000000, 0.007905
0.0006842613220215 0.817000 4.000000	0.817000, 4.000000, 0.009128
0.0007653236389160 0.817000 5.000000	0.817000, 5.000000, 0.010205
0.0008378028869629 0.817000 6.000000	0.817000, 6.000000, 0.011179
0.0009045600891113 0.817000 7.000000	0.817000, 7.000000, 0.012075
0.0009675025939941 0.817000 8.000000	0.817000, 8.000000, 0.012908
0.0010266304016113 0.817000 9.000000	0.817000, 9.000000, 0.013691
0.0010819435119629 0.817000 10.000000	0.817000, 10.000000, 0.014432
0.0011343955993652 0.817000 11.000000	0.817000, 11.000000, 0.015136
0.0011849403381348 0.817000 12.000000	0.817000, 12.000000, 0.015809
0.0012335777282715 0.817000 13.000000	0.817000, 13.000000, 0.016455
0.0012803077697754 0.817000 14.000000	0.817000, 14.000000, 0.017076
0.0013251304626465 0.817000 15.000000	0.817000, 15.000000, 0.017675
0.0013680458068848 0.817000 16.000000	0.817000, 16.000000, 0.018255
0.0014100074768066 0.817000 17.000000	0.817000, 17.000000, 0.018817
0.0014510154724121 0.817000 18.000000	0.817000, 18.000000, 0.019362
0.0014910697937012 0.817000 19.000000	0.817000, 19.000000, 0.019893
0.0015301704406738 0.817000 20.000000	0.817000, 20.000000, 0.020410
0.0003457069396973 0.818000 1.000000	0.818000, 1.000000, 0.004589
0.0004887580871582 0.818000 2.000000	0.818000, 2.000000, 0.006489
0.0005984306335449 0.818000 3.000000	0.818000, 3.000000, 0.007948
0.0006909370422363 0.818000 4.000000	0.818000, 4.000000, 0.009177
0.0007719993591309 0.818000 5.000000	0.818000, 5.000000, 0.010260
0.0008454322814941 0.818000 6.000000	0.818000, 6.000000, 0.011240
0.0009131431579590 0.818000 7.000000	0.818000, 7.000000, 0.012140
0.0009770393371582 0.818000 8.000000	0.818000, 8.000000, 0.012978
0.0010361671447754 0.818000 9.000000	0.818000, 9.000000, 0.013766
0.0010914802551270 0.818000 10.000000	0.818000, 10.000000, 0.014510
0.0011448860168457 0.818000 11.000000	0.818000, 11.000000, 0.015219
0.0011963844299316 0.818000 12.000000	0.818000, 12.000000, 0.015895
0.0012450218200684 0.818000 13.000000	0.818000, 13.000000, 0.016544
0.0012917518615723 0.818000 14.000000	0.818000, 14.000000, 0.017169
0.0013375282287598 0.818000 15.000000	0.818000, 15.000000, 0.017771
0.0013813972473145 0.818000 16.000000	0.818000, 16.000000, 0.018354
0.0014233589172363 0.818000 17.000000	0.818000, 17.000000, 0.018919
0.0014653205871582 0.818000 18.000000	0.818000, 18.000000, 0.019468
0.0015053749084473 0.818000 19.000000	0.818000, 19.000000, 0.020001
0.0015444755554199 0.818000 20.000000	0.818000, 20.000000, 0.020521
0.0003485679626465 0.819000 1.000000	0.819000, 1.000000, 0.004613
0.0004925727844238 0.819000 2.000000	0.819000, 2.000000, 0.006524
0.0006041526794434 0.819000 3.000000	0.819000, 3.000000, 0.007990
0.0006976127624512 0.819000 4.000000	0.819000, 4.000000, 0.009226
0.0007796287536621 0.819000 5.000000	0.819000, 5.000000, 0.010315
0.0008540153503418 0.819000 6.000000	0.819000, 6.000000, 0.011300
0.0009217262268066 0.819000 7.000000	0.819000, 7.000000, 0.012205
0.0009856224060059 0.819000 8.000000	0.819000, 8.000000, 0.013048
