0.0002722740173340 0.839000 1.000000	0.839000, 1.000000, 0.003228
0.0003857612609863 0.839000 2.000000	0.839000, 2.000000, 0.004565
0.0004715919494629 0.839000 3.000000	0.839000, 3.000000, 0.005591
0.0005450248718262 0.839000 4.000000	0.839000, 4.000000, 0.006456
0.0006089210510254 0.839000 5.000000	0.839000, 5.000000, 0.007218
0.0006670951843262 0.839000 6.000000	0.839000, 6.000000, 0.007907
0.0007205009460449 0.839000 7.000000	0.839000, 7.000000, 0.008541
0.0007700920104980 0.839000 8.000000	0.839000, 8.000000, 0.009131
0.0008168220520020 0.839000 9.000000	0.839000, 9.000000, 0.009684
0.0008616447448730 0.839000 10.000000	0.839000, 10.000000, 0.010208
0.0009036064147949 0.839000 11.000000	0.839000, 11.000000, 0.010707
0.0009436607360840 0.839000 12.000000	0.839000, 12.000000, 0.011183
0.0009818077087402 0.839000 13.000000	0.839000, 13.000000, 0.011639
0.0010190010070801 0.839000 14.000000	0.839000, 14.000000, 0.012079
0.0010552406311035 0.839000 15.000000	0.839000, 15.000000, 0.012503
0.0010895729064941 0.839000 16.000000	0.839000, 16.000000, 0.012913
0.0011229515075684 0.839000 17.000000	0.839000, 17.000000, 0.013310
0.0011553764343262 0.839000 18.000000	0.839000, 18.000000, 0.013696
0.0011878013610840 0.839000 19.000000	0.839000, 19.000000, 0.014071
0.0012183189392090 0.839000 20.000000	0.839000, 20.000000, 0.014437
0.0002751350402832 0.840000 1.000000	0.840000, 1.000000, 0.003243
0.0003895759582520 0.840000 2.000000	0.840000, 2.000000, 0.004587
0.0004763603210449 0.840000 3.000000	0.840000, 3.000000, 0.005618
0.0005507469177246 0.840000 4.000000	0.840000, 4.000000, 0.006487
0.0006155967712402 0.840000 5.000000	0.840000, 5.000000, 0.007252
0.0006737709045410 0.840000 6.000000	0.840000, 6.000000, 0.007945
0.0007281303405762 0.840000 7.000000	0.840000, 7.000000, 0.008581
0.0007777214050293 0.840000 8.000000	0.840000, 8.000000, 0.009174
0.0008254051208496 0.840000 9.000000	0.840000, 9.000000, 0.009730
0.0008702278137207 0.840000 10.000000	0.840000, 10.000000, 0.010256
0.0009121894836426 0.840000 11.000000	0.840000, 11.000000, 0.010757
0.0009531974792480 0.840000 12.000000	0.840000, 12.000000, 0.011235
0.0009922981262207 0.840000 13.000000	0.840000, 13.000000, 0.011694
0.0010294914245605 0.840000 14.000000	0.840000, 14.000000, 0.012136
0.0010657310485840 0.840000 15.000000	0.840000, 15.000000, 0.012562
0.0011000633239746 0.840000 16.000000	0.840000, 16.000000, 0.012974
0.0011343955993652 0.840000 17.000000	0.840000, 17.000000, 0.013373
0.0011668205261230 0.840000 18.000000	0.840000, 18.000000, 0.013761
0.0011992454528809 0.840000 19.000000	0.840000, 19.000000, 0.014138
0.0012297630310059 0.840000 20.000000	0.840000, 20.000000, 0.014505
0.0002779960632324 0.841000 1.000000	0.841000, 1.000000, 0.003259
0.0003933906555176 0.841000 2.000000	0.841000, 2.000000, 0.004608
0.0004811286926270 0.841000 3.000000	0.841000, 3.000000, 0.005644
0.0005555152893066 0.841000 4.000000	0.841000, 4.000000, 0.006517
0.0006213188171387 0.841000 5.000000	0.841000, 5.000000, 0.007286
0.0006804466247559 0.841000 6.000000	0.841000, 6.000000, 0.007982
0.0007348060607910 0.841000 7.000000	0.841000, 7.000000, 0.008621
0.0007853507995605 0.841000 8.000000	0.841000, 8.000000, 0.009216
0.0008330345153809 0.841000 9.000000	0.841000, 9.000000, 0.009776
0.0008788108825684 0.841000 10.000000	0.841000, 10.000000, 0.010304
0.0009217262268066 0.841000 11.000000	0.841000, 11.000000, 0.010807
0.0009627342224121 0.841000 12.000000	0.841000, 12.000000, 0.011288
0.0010018348693848 0.841000 13.000000	0.841000, 13.000000, 0.011749
0.0010390281677246 0.841000 14.000000	0.841000, 14.000000, 0.012192
0.0010762214660645 0.841000 15.000000	0.841000, 15.000000, 0.012620
0.0011115074157715 0.841000 16.000000	0.841000, 16.000000, 0.013034
0.0011458396911621 0.841000 17.000000	0.841000, 17.000000, 0.013435
0.0011782646179199 0.841000 18.000000	0.841000, 18.000000, 0.013825
0.0012106895446777 0.841000 19.000000	0.841000, 19.000000, 0.014203
0.0012421607971191 0.841000 20.000000	0.841000, 20.000000, 0.014572
0.0002808570861816 0.842000 1.000000	0.842000, 1.000000, 0.003273
0.0003972053527832 0.842000 2.000000	0.842000, 2.000000, 0.004629
0.0004858970642090 0.842000 3.000000	0.842000, 3.000000, 0.005670
0.0005612373352051 0.842000 4.000000	0.842000, 4.000000, 0.006547
0.0006270408630371 0.842000 5.000000	0.842000, 5.000000, 0.007320
0.0006871223449707 0.842000 6.000000	0.842000, 6.000000, 0.008018
0.0007424354553223 0.842000 7.000000	0.842000, 7.000000, 0.008661
0.0007939338684082 0.842000 8.000000	0.842000, 8.000000, 0.009259
0.0008416175842285 0.842000 9.000000	0.842000, 9.000000, 0.009820
0.0008873939514160 0.842000 10.000000	0.842000, 10.000000, 0.010352
0.0009303092956543 0.842000 11.000000	0.842000, 11.000000, 0.010857
0.0009722709655762 0.842000 12.000000	0.842000, 12.000000, 0.011340
0.0010113716125488 0.842000 13.000000	0.842000, 13.000000, 0.011803
0.0010495185852051 0.842000 14.000000	0.842000, 14.000000, 0.012248
0.0010867118835449 0.842000 15.000000	0.842000, 15.000000, 0.012678
0.0011219978332520 0.842000 16.000000	0.842000, 16.000000, 0.013094
0.0011563301086426 0.842000 17.000000	0.842000, 17.000000, 0.013497
0.0011906623840332 0.842000 18.000000	0.842000, 18.000000, 0.013888
0.0012230873107910 0.842000 19.000000	0.842000, 19.000000, 0.014269
0.0012545585632324 0.842000 20.000000	0.842000, 20.000000, 0.014640
0.0002837181091309 0.843000 1.000000	0.843000, 1.000000, 0.003288
0.0004010200500488 0.843000 2.000000	0.843000, 2.000000, 0.004650
0.0004906654357910 0.843000 3.000000	0.843000, 3.000000, 0.005696
0.0005669593811035 0.843000 4.000000	0.843000, 4.000000, 0.006577
0.0006337165832520 0.843000 5.000000	0.843000, 5.000000, 0.007353
0.0006937980651855 0.843000 6.000000	0.843000, 6.000000, 0.008055
0.0007500648498535 0.843000 7.000000	0.843000, 7.000000, 0.008700
0.0008015632629395 0.843000 8.000000	0.843000, 8.000000, 0.009301
0.0008502006530762 0.843000 9.000000	0.843000, 9.000000, 0.009865
0.0008959770202637 0.843000 10.000000	0.843000, 10.000000, 0.010399
0.0009398460388184 0.843000 11.000000	0.843000, 11.000000, 0.010906
0.0009818077087402 0.843000 12.000000	0.843000, 12.000000, 0.011391
0.0010218620300293 0.843000 13.000000	0.843000, 13.000000, 0.011856
0.0010600090026855 0.843000 14.000000	0.843000, 14.000000, 0.012304
0.0010972023010254 0.843000 15.000000	0.843000, 15.000000, 0.012736
0.0011334419250488 0.843000 16.000000	0.843000, 16.000000, 0.013153
0.0011677742004395 0.843000 17.000000	0.843000, 17.000000, 0.013558
0.0012021064758301 0.843000 18.000000	0.843000, 18.000000, 0.013951
0.0012354850769043 0.843000 19.000000	0.843000, 19.000000, 0.014334
0.0012669563293457 0.843000 20.000000	0.843000, 20.000000, 0.014706
0.0002865791320801 0.844000 1.000000	0.844000, 1.000000, 0.003303
0.0004048347473145 0.844000 2.000000	0.844000, 2.000000, 0.004671
0.0004954338073730 0.844000 3.000000	0.844000, 3.000000, 0.005721
0.0005726814270020 0.844000 4.000000	0.844000, 4.000000, 0.006606
0.0006403923034668 0.844000 5.000000	0.844000, 5.000000, 0.007386
0.0007014274597168 0.844000 6.000000	0.844000, 6.000000, 0.008091
0.0007567405700684 0.844000 7.000000	0.844000, 7.000000, 0.008739
0.0008091926574707 0.844000 8.000000	0.844000, 8.000000, 0.009343
0.0008587837219238 0.844000 9.000000	0.844000, 9.000000, 0.009909
0.0009045600891113 0.844000 10.000000	0.844000, 10.000000, 0.010445
0.0009493827819824 0.844000 11.000000	0.844000, 11.000000, 0.010955
0.0009913444519043 0.844000 12.000000	0.844000, 12.000000, 0.011442
0.0010313987731934 0.844000 13.000000	0.844000, 13.000000, 0.011910
0.0010704994201660 0.844000 14.000000	0.844000, 14.000000, 0.012359
0.0011086463928223 0.844000 15.000000	0.844000, 15.000000, 0.012793
0.0011448860168457 0.844000 16.000000	0.844000, 16.000000, 0.013212
0.0011801719665527 0.844000 17.000000	0.844000, 17.000000, 0.013619
0.0012145042419434 0.844000 18.000000	0.844000, 18.000000, 0.014014
0.0012469291687012 0.844000 19.000000	0.844000, 19.000000, 0.014398
0.0012793540954590 0.844000 20.000000	0.844000, 20.000000, 0.014772
0.0002894401550293 0.845000 1.000000	0.845000, 1.000000, 0.003318
0.0004086494445801 0.845000 2.000000	0.845000, 2.000000, 0.004692
0.0005011558532715 0.845000 3.000000	0.845000, 3.000000, 0.005747
0.0005784034729004 0.845000 4.000000	0.845000, 4.000000, 0.006635
0.0006461143493652 0.845000 5.000000	0.845000, 5.000000, 0.007419
0.0007081031799316 0.845000 6.000000	0.845000, 6.000000, 0.008127
0.0007643699645996 0.845000 7.000000	0.845000, 7.000000, 0.008778
0.0008177757263184 0.845000 8.000000	0.845000, 8.000000, 0.009384
0.0008673667907715 0.845000 9.000000	0.845000, 9.000000, 0.009953
0.0009140968322754 0.845000 10.000000	0.845000, 10.000000, 0.010492
0.0009589195251465 0.845000 11.000000	0.845000, 11.000000, 0.011004
0.0010008811950684 0.845000 12.000000	0.845000, 12.000000, 0.011493
0.0010418891906738 0.845000 13.000000	0.845000, 13.000000, 0.011962
0.0010819435119629 0.845000 14.000000	0.845000, 14.000000, 0.012414
0.0011191368103027 0.845000 15.000000	0.845000, 15.000000, 0.012850
0.0011563301086426 0.845000 16.000000	0.845000, 16.000000, 0.013271
0.0011916160583496 0.845000 17.000000	0.845000, 17.000000, 0.013679
0.0012259483337402 0.845000 18.000000	0.845000, 18.000000, 0.014076
0.0012602806091309 0.845000 19.000000	0.845000, 19.000000, 0.014462
0.0012927055358887 0.845000 20.000000	0.845000, 20.000000, 0.014837
0.0002923011779785 0.846000 1.000000	0.846000, 1.000000, 0.003332
0.0004134178161621 0.846000 2.000000	0.846000, 2.000000, 0.004713
0.0005059242248535 0.846000 3.000000	0.846000, 3.000000, 0.005772
0.0005841255187988 0.846000 4.000000	0.846000, 4.000000, 0.006665
0.0006527900695801 0.846000 5.000000	0.846000, 5.000000, 0.007451
0.0007157325744629 0.846000 6.000000	0.846000, 6.000000, 0.008162
0.0007719993591309 0.846000 7.000000	0.846000, 7.000000, 0.008816
0.0008254051208496 0.846000 8.000000	0.846000, 8.000000, 0.009425
0.0008759498596191 0.846000 9.000000	0.846000, 9.000000, 0.009997
0.0009236335754395 0.846000 10.000000	0.846000, 10.000000, 0.010538
0.0009684562683105 0.846000 11.000000	0.846000, 11.000000, 0.011052
0.0010113716125488 0.846000 12.000000	0.846000, 12.000000, 0.011543
0.0010523796081543 0.846000 13.000000	0.846000, 13.000000, 0.012015
0.0010924339294434 0.846000 14.000000	0.846000, 14.000000, 0.012468
0.0011305809020996 0.846000 15.000000	0.846000, 15.000000, 0.012906
0.0011677742004395 0.846000 16.000000	0.846000, 16.000000, 0.013329
0.0012040138244629 0.846000 17.000000	0.846000, 17.000000, 0.013739
0.0012383460998535 0.846000 18.000000	0.846000, 18.000000, 0.014138
0.0012726783752441 0.846000 19.000000	0.846000, 19.000000, 0.014525
0.0013060569763184 0.846000 20.000000	0.846000, 20.000000, 0.014902
0.0002951622009277 0.847000 1.000000	0.847000, 1.000000, 0.003347
0.0004172325134277 0.847000 2.000000	0.847000, 2.000000, 0.004733
0.0005106925964355 0.847000 3.000000	0.847000, 3.000000, 0.005797
0.0005898475646973 0.847000 4.000000	0.847000, 4.000000, 0.006693
0.0006594657897949 0.847000 5.000000	0.847000, 5.000000, 0.007483
0.0007224082946777 0.847000 6.000000	0.847000, 6.000000, 0.008198
0.0007805824279785 0.847000 7.000000	0.847000, 7.000000, 0.008854
0.0008339881896973 0.847000 8.000000	0.847000, 8.000000, 0.009466
0.0008845329284668 0.847000 9.000000	0.847000, 9.000000, 0.010040
0.0009322166442871 0.847000 10.000000	0.847000, 10.000000, 0.010583
0.0009779930114746 0.847000 11.000000	0.847000, 11.000000, 0.011100
0.0010218620300293 0.847000 12.000000	0.847000, 12.000000, 0.011593
0.0010628700256348 0.847000 13.000000	0.847000, 13.000000, 0.012067
0.0011038780212402 0.847000 14.000000	0.847000, 14.000000, 0.012522
0.0011420249938965 0.847000 15.000000	0.847000, 15.000000, 0.012962
0.0011792182922363 0.847000 16.000000	0.847000, 16.000000, 0.013387
0.0012154579162598 0.847000 17.000000	0.847000, 17.000000, 0.013799
0.0012507438659668 0.847000 18.000000	0.847000, 18.000000, 0.014199
0.0012850761413574 0.847000 19.000000	0.847000, 19.000000, 0.014588
0.0013184547424316 0.847000 20.000000	0.847000, 20.000000, 0.014967
0.0002980232238770 0.848000 1.000000	0.848000, 1.000000, 0.003361
0.0004210472106934 0.848000 2.000000	0.848000, 2.000000, 0.004753
0.0005164146423340 0.848000 3.000000	0.848000, 3.000000, 0.005821
0.0005955696105957 0.848000 4.000000	0.848000, 4.000000, 0.006722
0.0006661415100098 0.848000 5.000000	0.848000, 5.000000, 0.007515
0.0007300376892090 0.848000 6.000000	0.848000, 6.000000, 0.008233
0.0007882118225098 0.848000 7.000000	0.848000, 7.000000, 0.008892
0.0008425712585449 0.848000 8.000000	0.848000, 8.000000, 0.009506
0.0008940696716309 0.848000 9.000000	0.848000, 9.000000, 0.010083
0.0009417533874512 0.848000 10.000000	0.848000, 10.000000, 0.010628
0.0009884834289551 0.848000 11.000000	0.848000, 11.000000, 0.011147
0.0010323524475098 0.848000 12.000000	0.848000, 12.000000, 0.011643
0.0010743141174316 0.848000 13.000000	0.848000, 13.000000, 0.012118
0.0011143684387207 0.848000 14.000000	0.848000, 14.000000, 0.012576
0.0011534690856934 0.848000 15.000000	0.848000, 15.000000, 0.013017
0.0011916160583496 0.848000 16.000000	0.848000, 16.000000, 0.013444
0.0012278556823730 0.848000 17.000000	0.848000, 17.000000, 0.013858
0.0012640953063965 0.848000 18.000000	0.848000, 18.000000, 0.014259
0.0012984275817871 0.848000 19.000000	0.848000, 19.000000, 0.014650
0.0013318061828613 0.848000 20.000000	0.848000, 20.000000, 0.015031
0.0003008842468262 0.849000 1.000000	0.849000, 1.000000, 0.003375
0.0004258155822754 0.849000 2.000000	0.849000, 2.000000, 0.004773
0.0005211830139160 0.849000 3.000000	0.849000, 3.000000, 0.005846
0.0006022453308105 0.849000 4.000000	0.849000, 4.000000, 0.006750
0.0006728172302246 0.849000 5.000000	0.849000, 5.000000, 0.007547
0.0007376670837402 0.849000 6.000000	0.849000, 6.000000, 0.008267
0.0007967948913574 0.849000 7.000000	0.849000, 7.000000, 0.008930
0.0008511543273926 0.849000 8.000000	0.849000, 8.000000, 0.009546
0.0009026527404785 0.849000 9.000000	0.849000, 9.000000, 0.010125
0.0009512901306152 0.849000 10.000000	0.849000, 10.000000, 0.010673
0.0009980201721191 0.849000 11.000000	0.849000, 11.000000, 0.011194
0.0010428428649902 0.849000 12.000000	0.849000, 12.000000, 0.011692
0.0010848045349121 0.849000 13.000000	0.849000, 13.000000, 0.012169
0.0011258125305176 0.849000 14.000000	0.849000, 14.000000, 0.012629
0.0011658668518066 0.849000 15.000000	0.849000, 15.000000, 0.013072
0.0012040138244629 0.849000 16.000000	0.849000, 16.000000, 0.013501
0.0012412071228027 0.849000 17.000000	0.849000, 17.000000, 0.013916
0.0012764930725098 0.849000 18.000000	0.849000, 18.000000, 0.014320
0.0013117790222168 0.849000 19.000000	0.849000, 19.000000, 0.014712
0.0013461112976074 0.849000 20.000000	0.849000, 20.000000, 0.015094
0.0003037452697754 0.850000 1.000000	0.850000, 1.000000, 0.003389
0.0004296302795410 0.850000 2.000000	0.850000, 2.000000, 0.004793
0.0005269050598145 0.850000 3.000000	0.850000, 3.000000, 0.005870
0.0006079673767090 0.850000 4.000000	0.850000, 4.000000, 0.006778
0.0006794929504395 0.850000 5.000000	0.850000, 5.000000, 0.007579
0.0007452964782715 0.850000 6.000000	0.850000, 6.000000, 0.008302
0.0008044242858887 0.850000 7.000000	0.850000, 7.000000, 0.008967
0.0008597373962402 0.850000 8.000000	0.850000, 8.000000, 0.009586
0.0009121894836426 0.850000 9.000000	0.850000, 9.000000, 0.010168
0.0009617805480957 0.850000 10.000000	0.850000, 10.000000, 0.010718
0.0010085105895996 0.850000 11.000000	0.850000, 11.000000, 0.011241
0.0010533332824707 0.850000 12.000000	0.850000, 12.000000, 0.011741
0.0010962486267090 0.850000 13.000000	0.850000, 13.000000, 0.012220
0.0011372566223145 0.850000 14.000000	0.850000, 14.000000, 0.012681
0.0011773109436035 0.850000 15.000000	0.850000, 15.000000, 0.013126
0.0012164115905762 0.850000 16.000000	0.850000, 16.000000, 0.013557
0.0012536048889160 0.850000 17.000000	0.850000, 17.000000, 0.013974
0.0012898445129395 0.850000 18.000000	0.850000, 18.000000, 0.014379
0.0013251304626465 0.850000 19.000000	0.850000, 19.000000, 0.014773
0.0013594627380371 0.850000 20.000000	0.850000, 20.000000, 0.015157
0.0003075599670410 0.851000 1.000000	0.851000, 1.000000, 0.003403
0.0004343986511230 0.851000 2.000000	0.851000, 2.000000, 0.004813
0.0005316734313965 0.851000 3.000000	0.851000, 3.000000, 0.005894
0.0006146430969238 0.851000 4.000000	0.851000, 4.000000, 0.006806
0.0006871223449707 0.851000 5.000000	0.851000, 5.000000, 0.007610
0.0007529258728027 0.851000 6.000000	0.851000, 6.000000, 0.008336
0.0008130073547363 0.851000 7.000000	0.851000, 7.000000, 0.009004
0.0008683204650879 0.851000 8.000000	0.851000, 8.000000, 0.009626
0.0009217262268066 0.851000 9.000000	0.851000, 9.000000, 0.010210
0.0009713172912598 0.851000 10.000000	0.851000, 10.000000, 0.010762
0.0010190010070801 0.851000 11.000000	0.851000, 11.000000, 0.011287
0.0010638236999512 0.851000 12.000000	0.851000, 12.000000, 0.011789
0.0011076927185059 0.851000 13.000000	0.851000, 13.000000, 0.012270
0.0011496543884277 0.851000 14.000000	0.851000, 14.000000, 0.012734
0.0011897087097168 0.851000 15.000000	0.851000, 15.000000, 0.013180
0.0012288093566895 0.851000 16.000000	0.851000, 16.000000, 0.013613
0.0012660026550293 0.851000 17.000000	0.851000, 17.000000, 0.014032
0.0013031959533691 0.851000 18.000000	0.851000, 18.000000, 0.014438
0.0013384819030762 0.851000 19.000000	0.851000, 19.000000, 0.014834
0.0013737678527832 0.851000 20.000000	0.851000, 20.000000, 0.015219
0.0003104209899902 0.852000 1.000000	0.852000, 1.000000, 0.003417
0.0004391670227051 0.852000 2.000000	0.852000, 2.000000, 0.004832
0.0005373954772949 0.852000 3.000000	0.852000, 3.000000, 0.005918
0.0006203651428223 0.852000 4.000000	0.852000, 4.000000, 0.006834
0.0006937980651855 0.852000 5.000000	0.852000, 5.000000, 0.007641
0.0007605552673340 0.852000 6.000000	0.852000, 6.000000, 0.008370
0.0008215904235840 0.852000 7.000000	0.852000, 7.000000, 0.009041
0.0008778572082520 0.852000 8.000000	0.852000, 8.000000, 0.009665
0.0009312629699707 0.852000 9.000000	0.852000, 9.000000, 0.010251
0.0009818077087402 0.852000 10.000000	0.852000, 10.000000, 0.010806
0.0010294914245605 0.852000 11.000000	0.852000, 11.000000, 0.011333
0.0010752677917480 0.852000 12.000000	0.852000, 12.000000, 0.011837
0.0011191368103027 0.852000 13.000000	0.852000, 13.000000, 0.012320
0.0011610984802246 0.852000 14.000000	0.852000, 14.000000, 0.012785
0.0012021064758301 0.852000 15.000000	0.852000, 15.000000, 0.013234
0.0012412071228027 0.852000 16.000000	0.852000, 16.000000, 0.013668
0.0012793540954590 0.852000 17.000000	0.852000, 17.000000, 0.014089
0.0013165473937988 0.852000 18.000000	0.852000, 18.000000, 0.014497
0.0013527870178223 0.852000 19.000000	0.852000, 19.000000, 0.014895
0.0013880729675293 0.852000 20.000000	0.852000, 20.000000, 0.015281
0.0003132820129395 0.853000 1.000000	0.853000, 1.000000, 0.003431
0.0004439353942871 0.853000 2.000000	0.853000, 2.000000, 0.004852
0.0005431175231934 0.853000 3.000000	0.853000, 3.000000, 0.005942
0.0006270408630371 0.853000 4.000000	0.853000, 4.000000, 0.006862
0.0007014274597168 0.853000 5.000000	0.853000, 5.000000, 0.007671
0.0007681846618652 0.853000 6.000000	0.853000, 6.000000, 0.008404
0.0008301734924316 0.853000 7.000000	0.853000, 7.000000, 0.009077
0.0008864402770996 0.853000 8.000000	0.853000, 8.000000, 0.009704
0.0009407997131348 0.853000 9.000000	0.853000, 9.000000, 0.010292
0.0009913444519043 0.853000 10.000000	0.853000, 10.000000, 0.010849
0.0010399818420410 0.853000 11.000000	0.853000, 11.000000, 0.011379
0.0010857582092285 0.853000 12.000000	0.853000, 12.000000, 0.011885
0.0011305809020996 0.853000 13.000000	0.853000, 13.000000, 0.012370
0.0011734962463379 0.853000 14.000000	0.853000, 14.000000, 0.012837
0.0012145042419434 0.853000 15.000000	0.853000, 15.000000, 0.013287
0.0012545585632324 0.853000 16.000000	0.853000, 16.000000, 0.013723
0.0012927055358887 0.853000 17.000000	0.853000, 17.000000, 0.014146
0.0013298988342285 0.853000 18.000000	0.853000, 18.000000, 0.014556
0.0013670921325684 0.853000 19.000000	0.853000, 19.000000, 0.014954
0.0014023780822754 0.853000 20.000000	0.853000, 20.000000, 0.015343
0.0003170967102051 0.854000 1.000000	0.854000, 1.000000, 0.003444
0.0004477500915527 0.854000 2.000000	0.854000, 2.000000, 0.004871
0.0005488395690918 0.854000 3.000000	0.854000, 3.000000, 0.005966
0.0006337165832520 0.854000 4.000000	0.854000, 4.000000, 0.006889
0.0007090568542480 0.854000 5.000000	0.854000, 5.000000, 0.007702
0.0007758140563965 0.854000 6.000000	0.854000, 6.000000, 0.008437
0.0008387565612793 0.854000 7.000000	0.854000, 7.000000, 0.009113
0.0008959770202637 0.854000 8.000000	0.854000, 8.000000, 0.009742
0.0009503364562988 0.854000 9.000000	0.854000, 9.000000, 0.010333
0.0010018348693848 0.854000 10.000000	0.854000, 10.000000, 0.010892
0.0010504722595215 0.854000 11.000000	0.854000, 11.000000, 0.011424
0.0010972023010254 0.854000 12.000000	0.854000, 12.000000, 0.011932
0.0011420249938965 0.854000 13.000000	0.854000, 13.000000, 0.012419
0.0011858940124512 0.854000 14.000000	0.854000, 14.000000, 0.012888
0.0012269020080566 0.854000 15.000000	0.854000, 15.000000, 0.013340
0.0012669563293457 0.854000 16.000000	0.854000, 16.000000, 0.013778
0.0013060569763184 0.854000 17.000000	0.854000, 17.000000, 0.014202
0.0013442039489746 0.854000 18.000000	0.854000, 18.000000, 0.014614
0.0013813972473145 0.854000 19.000000	0.854000, 19.000000, 0.015014
0.0014166831970215 0.854000 20.000000	0.854000, 20.000000, 0.015404
0.0003199577331543 0.855000 1.000000	0.855000, 1.000000, 0.003458
0.0004525184631348 0.855000 2.000000	0.855000, 2.000000, 0.004890
0.0005545616149902 0.855000 3.000000	0.855000, 3.000000, 0.005989
0.0006403923034668 0.855000 4.000000	0.855000, 4.000000, 0.006916
0.0007157325744629 0.855000 5.000000	0.855000, 5.000000, 0.007732
0.0007843971252441 0.855000 6.000000	0.855000, 6.000000, 0.008470
0.0008473396301270 0.855000 7.000000	0.855000, 7.000000, 0.009149
0.0009055137634277 0.855000 8.000000	0.855000, 8.000000, 0.009781
0.0009608268737793 0.855000 9.000000	0.855000, 9.000000, 0.010374
0.0010123252868652 0.855000 10.000000	0.855000, 10.000000, 0.010935
0.0010619163513184 0.855000 11.000000	0.855000, 11.000000, 0.011469
0.0011086463928223 0.855000 12.000000	0.855000, 12.000000, 0.011979
0.0011544227600098 0.855000 13.000000	0.855000, 13.000000, 0.012468
0.0011982917785645 0.855000 14.000000	0.855000, 14.000000, 0.012939
0.0012402534484863 0.855000 15.000000	0.855000, 15.000000, 0.013393
0.0012803077697754 0.855000 16.000000	0.855000, 16.000000, 0.013832
0.0013203620910645 0.855000 17.000000	0.855000, 17.000000, 0.014258
0.0013585090637207 0.855000 18.000000	0.855000, 18.000000, 0.014671
0.0013957023620605 0.855000 19.000000	0.855000, 19.000000, 0.015073
0.0014319419860840 0.855000 20.000000	0.855000, 20.000000, 0.015465
0.0003237724304199 0.856000 1.000000	0.856000, 1.000000, 0.003471
0.0004572868347168 0.856000 2.000000	0.856000, 2.000000, 0.004909
0.0005602836608887 0.856000 3.000000	0.856000, 3.000000, 0.006013
0.0006470680236816 0.856000 4.000000	0.856000, 4.000000, 0.006943
0.0007233619689941 0.856000 5.000000	0.856000, 5.000000, 0.007762
0.0007929801940918 0.856000 6.000000	0.856000, 6.000000, 0.008503
0.0008559226989746 0.856000 7.000000	0.856000, 7.000000, 0.009185
0.0009150505065918 0.856000 8.000000	0.856000, 8.000000, 0.009819
0.0009703636169434 0.856000 9.000000	0.856000, 9.000000, 0.010414
0.0010228157043457 0.856000 10.000000	0.856000, 10.000000, 0.010978
0.0010733604431152 0.856000 11.000000	0.856000, 11.000000, 0.011513
0.0011210441589355 0.856000 12.000000	0.856000, 12.000000, 0.012025
0.0011668205261230 0.856000 13.000000	0.856000, 13.000000, 0.012516
0.0012106895446777 0.856000 14.000000	0.856000, 14.000000, 0.012989
0.0012526512145996 0.856000 15.000000	0.856000, 15.000000, 0.013445
0.0012936592102051 0.856000 16.000000	0.856000, 16.000000, 0.013886
0.0013337135314941 0.856000 17.000000	0.856000, 17.000000, 0.014313
0.0013728141784668 0.856000 18.000000	0.856000, 18.000000, 0.014728
0.0014100074768066 0.856000 19.000000	0.856000, 19.000000, 0.015132
0.0014472007751465 0.856000 20.000000	0.856000, 20.000000, 0.015525
0.0003266334533691 0.857000 1.000000	0.857000, 1.000000, 0.003485
0.0004620552062988 0.857000 2.000000	0.857000, 2.000000, 0.004928
0.0005660057067871 0.857000 3.000000	0.857000, 3.000000, 0.006036
0.0006537437438965 0.857000 4.000000	0.857000, 4.000000, 0.006970
0.0007309913635254 0.857000 5.000000	0.857000, 5.000000, 0.007792
0.0008006095886230 0.857000 6.000000	0.857000, 6.000000, 0.008536
0.0008654594421387 0.857000 7.000000	0.857000, 7.000000, 0.009220
0.0009245872497559 0.857000 8.000000	0.857000, 8.000000, 0.009856
0.0009808540344238 0.857000 9.000000	0.857000, 9.000000, 0.010454
0.0010342597961426 0.857000 10.000000	0.857000, 10.000000, 0.011020
0.0010838508605957 0.857000 11.000000	0.857000, 11.000000, 0.011558
0.0011324882507324 0.857000 12.000000	0.857000, 12.000000, 0.012072
0.0011792182922363 0.857000 13.000000	0.857000, 13.000000, 0.012565
0.0012230873107910 0.857000 14.000000	0.857000, 14.000000, 0.013039
0.0012660026550293 0.857000 15.000000	0.857000, 15.000000, 0.013497
0.0013079643249512 0.857000 16.000000	0.857000, 16.000000, 0.013939
0.0013480186462402 0.857000 17.000000	0.857000, 17.000000, 0.014368
0.0013871192932129 0.857000 18.000000	0.857000, 18.000000, 0.014785
0.0014252662658691 0.857000 19.000000	0.857000, 19.000000, 0.015190
0.0014624595642090 0.857000 20.000000	0.857000, 20.000000, 0.015584
0.0003304481506348 0.858000 1.000000	0.858000, 1.000000, 0.003498
0.0004677772521973 0.858000 2.000000	0.858000, 2.000000, 0.004947
0.0005726814270020 0.858000 3.000000	0.858000, 3.000000, 0.006059
0.0006613731384277 0.858000 4.000000	0.858000, 4.000000, 0.006996
0.0007386207580566 0.858000 5.000000	0.858000, 5.000000, 0.007822
0.0008091926574707 0.858000 6.000000	0.858000, 6.000000, 0.008568
0.0008740425109863 0.858000 7.000000	0.858000, 7.000000, 0.009255
0.0009341239929199 0.858000 8.000000	0.858000, 8.000000, 0.009894
