0 0.0000100000000000 0.0000000001000000 -44360187777.2689743041992188
1 10.0000099999999996 0.0000000001045359 -44360187777.2689743041992188
2 20.0000099999999996 0.0000000001092775 -44360187777.2689743041992188
3 30.0000099999999996 0.0000000001142342 -44360187777.2689743041992188
4 40.0000100000000032 0.0000000001194157 -44360187777.2689743041992188
5 50.0000100000000032 0.0000000001248323 -44360187777.2689743041992188
6 60.0000100000000032 0.0000000001304945 -44360187777.2689743041992188
7 70.0000100000000032 0.0000000001364136 -44360187777.2689743041992188
8 80.0000100000000032 0.0000000001426012 -44360187777.2689743041992188
9 90.0000100000000032 0.0000000001490694 -44360187777.2689743041992188
10 100.0000100000000032 0.0000000001558310 -44360187777.2689743041992188
11 110.0000100000000032 0.0000000001628993 -44360187777.2689743041992188
12 120.0000100000000032 0.0000000001702882 -44360187777.2689743041992188
13 130.0000100000000032 0.0000000001780123 -44360187777.2689743041992188
14 140.0000100000000032 0.0000000001860867 -44360187777.2689743041992188
15 150.0000100000000032 0.0000000001945274 -44360187777.2689743041992188
16 160.0000100000000032 0.0000000002033509 -44360187777.2689743041992188
17 170.0000100000000032 0.0000000002125747 -44360187777.2689743041992188
18 180.0000100000000032 0.0000000002222168 -44360187777.2689743041992188
19 190.0000100000000032 0.0000000002322963 -44360187777.2689743041992188
20 200.0000100000000032 0.0000000002428330 -44360187777.2689743041992188
21 210.0000100000000032 0.0000000002538476 -44360187777.2689743041992188
22 220.0000100000000032 0.0000000002653618 -44360187777.2689743041992188
23 230.0000100000000032 0.0000000002773983 -44360187777.2689743041992188
24 240.0000100000000032 0.0000000002899808 -44360187777.2689743041992188
25 250.0000100000000032 0.0000000003031340 -44360187777.2689743041992188
26 260.0000099999999748 0.0000000003168838 -44360187777.2689743041992188
27 270.0000099999999748 0.0000000003312573 -44360187777.2689743041992188
28 280.0000099999999748 0.0000000003462827 -44360187777.2689743041992188
29 290.0000099999999748 0.0000000003619897 -44360187777.2689743041992188
30 300.0000099999999748 0.0000000003784091 -44360187777.2689743041992188
31 310.0000099999999748 0.0000000003955733 -44360187777.2689743041992188
32 320.0000099999999748 0.0000000004135160 -44360187777.2689743041992188
33 330.0000099999999748 0.0000000004322726 -44360187777.2689743041992188
