0.0000250110927836  -17744517.3263399489223957
0.0000251222916899  -17744517.3261897526681423
0.0000252339849847  -17744517.3260395452380180
0.0000253461748661  -17744517.3258893340826035
0.0000254588635418  -17744517.3257391154766083
0.0000255720532296  -17744517.3255888782441616
0.0000256857461568  -17744517.3254386261105537
0.0000257999445609  -17744517.3252883516252041
0.0000259146506892  -17744517.3251380510628223
0.0000260298667990  -17744517.3249877281486988
0.0000261455951578  -17744517.3248373791575432
0.0000262618380430  -17744517.3246869966387749
0.0000263785977421  -17744517.3245365805923939
0.0000264958765529  -17744517.3243861235678196
0.0000266136767834  -17744517.3242356255650520
0.0000267320007518  -17744517.3240850865840912
0.0000268508507865  -17744517.3239344991743565
0.0000269702292266  -17744517.3237838596105576
0.0000270901384212  -17744517.3236331716179848
0.0000272105807302  -17744517.3234824240207672
0.0000273315585236  -17744517.3233316205441952
0.0000274530741824  -17744517.3231807537376881
0.0000275751300977  -17744517.3230298236012459
0.0000276977286717  -17744517.3228788264095783
0.0000278208723168  -17744517.3227277547121048
0.0000279445634566  -17744517.3225766122341156
0.0000280688045252  -17744517.3224253915250301
0.0000281935979675  -17744517.3222740925848484
0.0000283189462394  -17744517.3221227116882801
0.0000284448518076  -17744517.3219712413847446
0.0000285713171499  -17744517.3218196891248226
0.0000286983447551  -17744517.3216680400073528
0.0000288259371228  -17744517.3215162940323353
0.0000289540967642  -17744517.3213644549250603
0.0000290828262012  -17744517.3212125115096569
0.0000292121279671  -17744517.3210604637861252
0.0000293420046066  -17744517.3209083117544651
0.0000294724586755  -17744517.3207560479640961
0.0000296034927410  -17744517.3206036724150181
0.0000297351093818  -17744517.3204511776566505
0.0000298673111880  -17744517.3202985636889935
0.0000300001007613  -17744517.3201458305120468
0.0000301334807148  -17744517.3199929744005203
0.0000302674536734  -17744517.3198399879038334
0.0000304020222735  -17744517.3196868672966957
0.0000305371891635  -17744517.3195336163043976
0.0000306729570032  -17744517.3193802237510681
0.0000308093284644  -17744517.3192266933619976
0.0000309463062310  -17744517.3190730176866055
0.0000310838929984  -17744517.3189191967248917
0.0000312220914743  -17744517.3187652267515659
0.0000313609043784  -17744517.3186111040413380
0.0000315003344424  -17744517.3184568211436272
0.0000316403844101  -17744517.3183023817837238
0.0000317810570377  -17744517.3181477822363377
0.0000319223550934  -17744517.3179930150508881
0.0000320642813580  -17744517.3178380839526653
0.0000322068386244  -17744517.3176829777657986
0.0000323500296981  -17744517.3175276964902878
0.0000324938573969  -17744517.3173722401261330
0.0000326383245513  -17744517.3172166012227535
0.0000327834340043  -17744517.3170607797801495
0.0000329291886115  -17744517.3169047720730305
0.0000330755912413  -17744517.3167485706508160
0.0000332226447748  -17744517.3165921792387962
0.0000333703521058  -17744517.3164355941116810
0.0000335187161412  -17744517.3162788078188896
0.0000336677398007  -17744517.3161218166351318
0.0000338174260169  -17744517.3159646205604076
0.0000339677777355  -17744517.3158072158694267
0.0000341187979155  -17744517.3156495988368988
0.0000342704895286  -17744517.3154917694628239
0.0000344228555602  -17744517.3153337202966213
0.0000345758990086  -17744517.3151754476130009
0.0000347296228856  -17744517.3150169551372528
0.0000348840302165  -17744517.3148582316935062
0.0000350391240399  -17744517.3146992772817612
0.0000351949074078  -17744517.3145400881767273
0.0000353513833860  -17744517.3143806643784046
0.0000355085550538  -17744517.3142209984362125
0.0000356664255042  -17744517.3140610903501511
0.0000358249978441  -17744517.3139009326696396
0.0000359842751940  -17744517.3137405253946781
0.0000361442606884  -17744517.3135798610746861
0.0000363049574756  -17744517.3134189434349537
0.0000364663687181  -17744517.3132577687501907
0.0000366284975923  -17744517.3130963295698166
0.0000367913472888  -17744517.3129346221685410
0.0000369549210124  -17744517.3127726428210735
0.0000371192219820  -17744517.3126103952527046
0.0000372842534311  -17744517.3124478682875633
0.0000374500186072  -17744517.3122850619256496
0.0000376165207726  -17744517.3121219761669636
0.0000377837632039  -17744517.3119585998356342
0.0000379517491923  -17744517.3117949366569519
0.0000381204820436  -17744517.3116309829056263
0.0000382899650784  -17744517.3114667311310768
0.0000384602016319  -17744517.3113021813333035
0.0000386311950544  -17744517.3111373297870159
0.0000388029487108  -17744517.3109721690416336
0.0000389754659811  -17744517.3108066990971565
0.0000391487502604  -17744517.3106409199535847
0.0000393228049587  -17744517.3104748204350471
0.0000394976335013  -17744517.3103084042668343
0.0000396732393287  -17744517.3101416639983654
